code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH600073,上海梅林,48,0.599308300395257,0.6173418972332015,0.8606719367588933,0.8278162055335968,0.8606719367588933,0.15464426877470355,0.6652667984189723,0.37561758893280633,0.9756799163179917
SH600075,新疆天业,49,0.7212203557312253,0.8194169960474308,0.9088438735177866,0.5637351778656127,0.9088438735177866,0.5620059288537549,0.629693675889328,0.08176877470355731,0.3665010460251046
SH600077,宋都股份,51,0.46936758893280633,0.513092885375494,0.2991600790513834,0.2907608695652174,0.2991600790513834,0.3878458498023715,0.9738142292490118,0.27297430830039526,0.45907426778242677
SH600078,*ST澄星,52,0.0037055335968379445,0.0012351778656126482,0.8330039525691699,0.1755187747035573,0.8330039525691699,0.16279644268774704,0.9918478260869565,0.010375494071146246,0.2245031380753138
SH600079,人福医药,53,0.7865612648221344,0.6813241106719368,0.8777173913043478,0.508399209486166,0.8777173913043478,0.7860671936758893,0.7719861660079052,0.3123764822134387,0.24123953974895398
SH600081,东风科技,55,0.5093873517786561,0.4851778656126482,0.6783596837944664,0.5239624505928854,0.6783596837944664,0.24530632411067194,0.8967391304347826,0.1871294466403162,0.5542625523012552
SH600083,*ST博信,57,0.2124505928853755,0.9995059288537549,0.729001976284585,0.3643774703557312,0.729001976284585,0.07139328063241107,0.9896245059288538,0.13463438735177866,0.7677824267782427
SH600089,特变电工,61,0.6907114624505929,0.4782608695652174,0.9370059288537549,0.6971343873517787,0.9367588932806324,0.34856719367588934,0.7514822134387352,0.30780632411067194,0.729602510460251
SH600094,大名城,64,0.38315217391304346,0.2991600790513834,0.021245059288537548,0.018033596837944664,0.021245059288537548,0.28211462450592883,0.8179347826086957,0.5558300395256917,0.45907426778242677
SH600095,湘财股份,65,0.3255928853754941,0.44688735177865613,0.03680830039525692,0.3522727272727273,0.03680830039525692,0.10869565217391304,0.8589426877470355,0.34980237154150196,0.8413964435146444
SH600096,云天化,66,0.39624505928853754,0.3856225296442688,0.8614130434782609,0.967391304347826,0.8614130434782609,0.1600790513833992,0.966897233201581,0.052865612648221344,0.22541841004184102
SH600098,广州发展,68,0.529891304347826,0.39093379446640314,0.9246541501976284,0.7737154150197628,0.9246541501976284,0.10548418972332016,0.6689723320158103,0.21998517786561264,0.6507583682008368
SH600100,同方股份,70,0.1956521739130435,0.1625494071146245,0.016057312252964428,0.025197628458498024,0.016057312252964428,0.3836462450592885,0.8678359683794467,0.24209486166007904,0.8293671548117155
SH600104,上汽集团,73,0.9446640316205533,0.5313735177865613,0.9948122529644269,0.5686758893280632,0.9948122529644269,0.12796442687747037,0.857707509881423,0.2025691699604743,0.5316422594142259
